track_id,song_id,artist_id,artist_name,song_title,genre,top1_genre_dot,top2_genre_dot,top3_genre_dot,top1_genre_cov,top2_genre_cov,top3_genre_cov,top1_genre_corr,top2_genre_corr,top3_genre_corr,top1_genre_cosine,top2_genre_cosine,top3_genre_cosine
TRTSASI12903CC26E8,SOUSVDG12AB018B099,AR20CFC1187B98A25D,Ray Charles,Smack Dab In The Middle,r&b/soul,hip hop,r&b/soul,hip hop,hip hop,hip hop,reggae,reggae,r&b/soul,rock,reggae,r&b/soul,rock
TRNZNSR128F429F04B,SOIFMOR12A8C13C0CD,AR20CFC1187B98A25D,Ray Charles,Don't You Know,r&b/soul,hip hop,hip hop,r&b/soul,country,hip hop,hip hop,reggae,jazz,r&b/soul,reggae,jazz,r&b/soul
TRWFFHM128F92F99C4,SOJVLDB12AB017ACC4,ARZCS0M1187FB52EAB,Chrisette Michele,All I Ever Think About,r&b/soul,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,rock,r&b/soul,r&b/soul,punk,r&b/soul,hip hop,r&b/soul
TRDIOJU128F931BF15,SOPGSCU12D0219384E,ARRZUPG11F43A69EF7,Jackson 5,(You Were Made) Especially For Me,r&b/soul,jazz,folk,hip hop,jazz,folk,r&b/soul,r&b/soul,jazz,folk,r&b/soul,jazz,folk
TRGYQBU128F9342C87,SONQNNF12D021B4C46,ARRZUPG11F43A69EF7,Jackson 5,I Was Made To Love Her,r&b/soul,r&b/soul,hip hop,country,country,r&b/soul,folk,pop,country,electronic,pop,country,electronic
TRVBSAC128F42B6438,SOAPRQO12AF72A2410,ARRZUPG11F43A69EF7,Jackson 5,Bridge Over Troubled Water,r&b/soul,hip hop,hip hop,hip hop,blues,blues,country,blues,blues,rock,blues,blues,rock
TRHTGXF128F931BEE7,SOVJMLE12AB01848BF,ARRZUPG11F43A69EF7,Jackson 5,Goin' Back To Indiana,r&b/soul,hip hop,blues,r&b/soul,hip hop,r&b/soul,jazz,r&b/soul,blues,jazz,r&b/soul,jazz,classical
TRULIIL128F4228AC8,SOHQSLE12A6D4FD852,ARRZUPG11F43A69EF7,Jackson 5,Lookin' Through The Windows,r&b/soul,r&b/soul,country,r&b/soul,r&b/soul,r&b/soul,country,r&b/soul,reggae,blues,r&b/soul,reggae,blues
TRTKNDU128EF3517DF,SOHAESY12A6D223C62,ARRZUPG11F43A69EF7,Jackson 5,You've Changed,r&b/soul,pop,r&b/soul,hip hop,pop,electronic,r&b/soul,r&b/soul,electronic,folk,r&b/soul,electronic,blues
TRQBNNZ128F92D4F35,SONSXHN12A58A7B790,ARNQKXK1187B99EFDA,Jazmine Sullivan,Switch!,r&b/soul,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,hip hop,metal,country,rock,country,metal,reggae
TRTYGWW128E0794FA2,SOXJKGU12A67ADA1C9,ARIPLUN1187B99B9F9,The Police,One World (Not Three),reggae,hip hop,r&b/soul,electronic,hip hop,rock,hip hop,electronic,punk,r&b/soul,electronic,r&b/soul,reggae
TRKHTKI128F92EA339,SOSDIHQ12A8C13C23F,AR6J3X81187FB59A7B,Matisyahu,Close My Eyes,reggae,hip hop,r&b/soul,hip hop,hip hop,reggae,hip hop,metal,electronic,reggae,hip hop,reggae,hip hop
TRACTLX128F42A51F6,SOWXKLQ12A8C13C221,AR6J3X81187FB59A7B,Matisyahu,Exaltation,reggae,metal,hip hop,electronic,rock,metal,classical,folk,electronic,classical,electronic,classical,rock
TRHQAPS128F42A51F4,SOSWVVV12A8C13C21C,AR6J3X81187FB59A7B,Matisyahu,Fire and Heights,reggae,r&b/soul,hip hop,metal,reggae,pop,hip hop,electronic,country,metal,electronic,hip hop,country
TRWMHCZ128F42AE295,SOPJZCC12A8C13FF7B,AR6J3X81187FB59A7B,Matisyahu,Jerusalem,reggae,hip hop,r&b/soul,hip hop,hip hop,r&b/soul,pop,folk,hip hop,jazz,hip hop,folk,jazz
TRMMTKA128F42A51E7,SOSCMSY12A8C13C1E9,AR6J3X81187FB59A7B,Matisyahu,Warrior,reggae,hip hop,metal,r&b/soul,reggae,hip hop,reggae,reggae,jazz,reggae,reggae,reggae,r&b/soul
TRPPHPV128F92F0750,SOMITIJ12AB017CAFA,ARW8F4B1187FB45EB4,Sublime,Don't Push,reggae,hip hop,r&b/soul,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,country,hip hop,hip hop,hip hop
TRZDKCU128F1456899,SOVEQJB12D0219AE54,ARW8F4B1187FB45EB4,Sublime,Pawn Shop,reggae,hip hop,r&b/soul,hip hop,hip hop,r&b/soul,electronic,r&b/soul,r&b/soul,metal,r&b/soul,r&b/soul,electronic
TRQCFKA128F148A0D5,SOUEAIV12A6D4F9FC2,ARRYZN01187FB45757,Michael Franti & Spearhead,See you in the Light,reggae,r&b/soul,hip hop,r&b/soul,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,electronic,r&b/soul,r&b/soul,electronic
TRPPATZ128F428BA6E,SOFOGTV12A6D4F9FBE,ARRYZN01187FB45757,Michael Franti & Spearhead,Sweet Little Lies,reggae,r&b/soul,hip hop,pop,metal,pop,reggae,metal,electronic,pop,metal,pop,electronic
TRMVVWQ128F422BB64,SOLMWNS12A81C209CB,AR9NG3Y1187B9895EE,McFly,The Way You Make Me Feel,reggae,r&b/soul,hip hop,hip hop,hip hop,hip hop,r&b/soul,pop,r&b/soul,r&b/soul,r&b/soul,hip hop,pop
TRRATGY12903D138DB,SOQQEZD12AC468BFC3,ARBNXYA1187FB51C50,Daddy Yankee,Grito Mundial,reggae,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,latin,pop,hip hop,latin,pop,hip hop
TRPSKLI128F425E42C,SOAUWMK12A8C136F49,ARD66TF1187B9A1670,tobyMac,Get This Party Started: Ghost Remix,reggae,r&b/soul,r&b/soul,hip hop,electronic,r&b/soul,punk,electronic,reggae,electronic,electronic,reggae,punk
TRWQMVZ128E078F1F7,SOBPURX12D021B0F0F,ARAZCWP129462A97F1,Bob Marley & The Wailers,Africa Unite,reggae,r&b/soul,reggae,pop,reggae,pop,folk,reggae,rock,electronic,reggae,rock,electronic
TRHDTPQ128F147733A,SOLWOXW12D021B2450,ARAZCWP129462A97F1,Bob Marley & The Wailers,Could You Be Loved,reggae,r&b/soul,hip hop,hip hop,r&b/soul,pop,r&b/soul,latin,metal,pop,pop,latin,hip hop
TRUVZTN128F424B846,SOLIWAK12D021B0CFA,ARAZCWP129462A97F1,Bob Marley,No Water,reggae,reggae,r&b/soul,hip hop,reggae,r&b/soul,pop,reggae,folk,pop,reggae,pop,jazz
TRGPDHJ128F14527D5,SOVKUMU12D0219A271,ARAZCWP129462A97F1,Bob Marley & The Wailers,One Love / People Get Ready,reggae,r&b/soul,punk,hip hop,punk,hip hop,rock,punk,rock,folk,punk,rock,punk
TRHKHHL128F4251E2A,SOFLXLZ12D021B24CD,ARAZCWP129462A97F1,Bob Marley,Try Me,reggae,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,reggae,electronic,country,electronic,electronic,country,r&b/soul
TRAMTEH128F930D496,SOKVEKX12CF530D5AF,ARAZCWP129462A97F1,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,r&b/soul,r&b/soul,hip hop,r&b/soul,r&b/soul,electronic,electronic,r&b/soul,rock,r&b/soul,electronic,rock
TRCGRJV128F1477322,SOJPUXZ12CF5F8899E,ARAZCWP129462A97F1,Bob Marley & The Wailers,Johnny Was,reggae,reggae,r&b/soul,hip hop,reggae,country,reggae,country,blues,country,country,blues,reggae
TRRVJJF128F9309F02,SOECMGI12CF530E4F3,ARAZCWP129462A97F1,Bob Marley,Riding High,reggae,hip hop,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,hip hop,blues,rock,hip hop,hip hop,r&b/soul
TRDXHIR128F930E030,SOZKMVA12CF5F87636,ARAZCWP129462A97F1,Bob Marley,Soul Shakedown,reggae,hip hop,hip hop,hip hop,hip hop,jazz,rock,electronic,jazz,rock,electronic,jazz,rock
TRDTEUX12903CB4AD7,SOQJCXI12CF5F883FC,ARAZCWP129462A97F1,Bob Marley & The Wailers,Trenchtown Rock,reggae,r&b/soul,hip hop,hip hop,reggae,hip hop,hip hop,reggae,electronic,rock,reggae,rock,electronic
TRVTZTY128E0781E22,SOQUOKX12A6310D863,ARNF13I1187FB562A5,Massive Attack,Eternal Feedback (Sly),reggae,r&b/soul,hip hop,r&b/soul,r&b/soul,r&b/soul,hip hop,punk,country,rock,punk,country,rock
TRORKSH128F9320C21,SOOLUCH12A6310E8B5,ARAZCWP129462A97F1,Bob Marley & The Wailers,Black Progress,reggae,hip hop,hip hop,hip hop,hip hop,hip hop,rock,reggae,hip hop,rock,reggae,hip hop,rock
TRGEMSN128E07944A8,SOKCEXR12A6701C3EB,ARAZCWP129462A97F1,Bob Marley & The Wailers,Reggae On Broadway,reggae,blues,r&b/soul,r&b/soul,blues,r&b/soul,hip hop,r&b/soul,hip hop,electronic,r&b/soul,electronic,r&b/soul
TRQMVYN128F4250E38,SOPYZTH12A8C135090,ARAZCWP129462A97F1,Bob Marley,Rebels Hop,reggae,reggae,r&b/soul,r&b/soul,reggae,r&b/soul,pop,reggae,folk,pop,reggae,reggae,pop
TRDJCNG128F9339544,SOKMGXA12A8C1447B6,ARAZCWP129462A97F1,Bob Marley,Stop The Train,reggae,hip hop,r&b/soul,hip hop,folk,folk,reggae,reggae,folk,blues,reggae,folk,blues
TRVSWGN12903CB4A44,SOIVBAC12AB0186BFF,ARAZCWP129462A97F1,Bob Marley & The Wailers,This Train,reggae,folk,hip hop,folk,folk,folk,reggae,blues,folk,blues,blues,folk,blues
TRNJPBY128F92F621A,SOZQGAL12AB01856DB,ARLSC551187B99C55C,N-Dubz,Defeat You,reggae,reggae,hip hop,folk,reggae,hip hop,folk,reggae,reggae,reggae,reggae,hip hop,reggae
TRINMBD128F92F6211,SOBUZCT12AB0181786,ARLSC551187B99C55C,N-Dubz,Don't Get Nine,reggae,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,r&b/soul,r&b/soul,hip hop,folk,r&b/soul,hip hop,rock
TRRKBRB128EF35E2DA,SOPZQDB12A6D4F5D62,ARLSC551187B99C55C,N-Dubz,Feva Las Vegas,reggae,r&b/soul,reggae,hip hop,reggae,hip hop,folk,hip hop,reggae,pop,reggae,hip hop,hip hop
TRYPJXU128F92F621C,SOQPAPP12AB01856E3,ARLSC551187B99C55C,N-Dubz,Secrets,reggae,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,reggae,pop,punk,electronic,r&b/soul,electronic,punk
TRGNBCC128F92F6218,SOYFJUA12AB01856D2,ARLSC551187B99C55C,N-Dubz,Work Work,reggae,r&b/soul,hip hop,hip hop,hip hop,r&b/soul,hip hop,country,hip hop,rock,hip hop,hip hop,r&b/soul
TRDNAVT128F428A246,SOSCPLZ12A8C1394B1,ARD2NDU1187B99B615,Dropkick Murphys,Good Rats (Live),reggae,hip hop,r&b/soul,hip hop,hip hop,country,country,country,blues,country,country,blues,hip hop
TRRHCOS128F4248193,SOCUAWC12A8C1310A4,ARPK4HR1187B9A289D,Tito El Bambino,Sol_ Playa Y Arena,reggae,hip hop,hip hop,hip hop,hip hop,hip hop,hip hop,reggae,latin,latin,reggae,latin,latin
TRFGOUF128F9348838,SONUORR12AB018724D,AR1WWVL1187B9B0306,UB40,I Don't Want To See You Cry,reggae,hip hop,hip hop,r&b/soul,hip hop,pop,r&b/soul,r&b/soul,pop,jazz,r&b/soul,pop,hip hop
TRQLICG12903CBFAFD,SOGXHTF12A58A7C7E8,AR1WWVL1187B9B0306,UB40,Come Back Darling,reggae,hip hop,jazz,r&b/soul,hip hop,r&b/soul,jazz,r&b/soul,blues,reggae,r&b/soul,blues,reggae
TREKDZI128F146A972,SOLFMIZ12A6D4F8330,AR1WWVL1187B9B0306,UB40,Here I Am (Come And Take Me),reggae,r&b/soul,hip hop,r&b/soul,r&b/soul,hip hop,pop,blues,rock,rock,blues,rock,hip hop
TRJDXEG128E07820DB,SOZPNNF12A6310D8B1,AR1WWVL1187B9B0306,UB40,Light My Fire,reggae,hip hop,hip hop,rock,hip hop,pop,reggae,pop,reggae,pop,pop,reggae,pop
TRKHYKB128E0789D42,SOHQEMS12A6701C57C,ARJ7KF01187B98D717,Coldplay,Til Kingdom Come,rock,r&b/soul,hip hop,hip hop,r&b/soul,rock,latin,rock,r&b/soul,country,rock,r&b/soul,country
TRDVELE128F932810A,SOIHOTW12A8C142198,AR91C8S1187B990901,Bruce Springsteen,Brothers Under The Bridges ('83),rock,hip hop,hip hop,r&b/soul,hip hop,jazz,folk,rock,blues,hip hop,hip hop,rock,rock
TRCONIY128F932A7DA,SOEFSBZ12A8C1359C4,AR91C8S1187B990901,Bruce Springsteen,The Big Payback,rock,hip hop,r&b/soul,hip hop,reggae,hip hop,hip hop,jazz,punk,reggae,jazz,punk,folk
TRWULBB128F42670A3,SOFVHKR12A8C1325B4,AR91C8S1187B990901,Bruce Springsteen,The Ties That Bind,rock,hip hop,r&b/soul,hip hop,r&b/soul,r&b/soul,pop,blues,latin,blues,blues,latin,r&b/soul
TROQFYY128F429DBA0,SOBNUTR12A8C140BE8,ARVG4OK1187B9B6BD3,The Killers,Sam's Town,rock,hip hop,r&b/soul,hip hop,hip hop,country,pop,r&b/soul,hip hop,country,hip hop,r&b/soul,country
TRHFADH128F92E2BE3,SOKCLGX12A67ADD6BF,ARR3ONV1187B9A2F59,Muse,Pink Ego Box,rock,hip hop,pop,r&b/soul,pop,r&b/soul,r&b/soul,electronic,classical,electronic,electronic,r&b/soul,jazz
TROAQBZ128F9326213,SONYKOW12AB01849C9,AR73S4G1187B9A03C2,OneRepublic,Secrets,rock,hip hop,r&b/soul,hip hop,hip hop,rock,punk,jazz,electronic,jazz,jazz,electronic,rock
TRVZCTL128E078F0BE,SOMBDFC12A67FFB370,ARDVZTE1187FB5A0A1,Bon Jovi,Come Back,rock,hip hop,r&b/soul,hip hop,r&b/soul,r&b/soul,rock,blues,r&b/soul,r&b/soul,r&b/soul,blues,r&b/soul
TRAERPT128F931103E,SODLKUO12A8C13CA35,ARFCUN31187B9AD578,The Rolling Stones,Time Is On My Side,rock,r&b/soul,reggae,hip hop,r&b/soul,blues,blues,pop,blues,r&b/soul,pop,blues,r&b/soul
TRQXTQT128E0781DA7,SOOPTNE12A58A7A9C2,ARFCUN31187B9AD578,The Rolling Stones,Fight (1994 Digital Remaster),rock,hip hop,hip hop,hip hop,hip hop,pop,r&b/soul,hip hop,reggae,jazz,hip hop,reggae,jazz
TRAUYZG12903CDA4E9,SOFZXTF12AB018D64B,ARDVZTE1187FB5A0A1,Bon Jovi,This Ain't A Love Song,rock,r&b/soul,hip hop,hip hop,hip hop,reggae,hip hop,metal,hip hop,blues,hip hop,blues,folk
TRGESLP12903CE31C8,SORXQLX12AB018DCD0,ARDVZTE1187FB5A0A1,Bon Jovi,Superman Tonight,rock,hip hop,r&b/soul,hip hop,hip hop,country,hip hop,electronic,rock,electronic,electronic,rock,country
TRPAYRK128E0792986,SOINXHP12AF729AF64,ARM7EDF1187B9B3FA1,Guns N' Roses,Bad Obsession,rock,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,hip hop,rock,r&b/soul,pop,rock,r&b/soul,folk
TRKMXIA128F4299423,SOEOSFP12A8C137912,ARULZ741187B9AD2EF,Elvis Presley,Anything That's Part Of You,rock,r&b/soul,reggae,hip hop,pop,punk,r&b/soul,electronic,folk,punk,electronic,folk,punk
TRTQRHY128F4241AFD,SORQYLM12A8C132BCF,ARCVKG01187B9B3273,Flyleaf,So I Thought,rock,r&b/soul,hip hop,hip hop,hip hop,pop,r&b/soul,folk,blues,folk,folk,folk,blues
TRXIEYZ128E078891B,SOQQWFI12A67020F95,ARN5NHX1187FB4F755,The Smashing Pumpkins,You're All I've Got Tonight,rock,electronic,hip hop,blues,electronic,punk,r&b/soul,electronic,punk,jazz,electronic,punk,punk
TRTGMIX128EF35E2B9,SOBEQEO12A6D4F6589,ARVN9FZ1187FB393F1,Snow Patrol,Signal Fire,rock,hip hop,r&b/soul,hip hop,r&b/soul,hip hop,metal,country,rock,electronic,country,rock,electronic
TRHPKWO128F92E01D5,SOSRIAT12AB017A92E,ARVN9FZ1187FB393F1,Snow Patrol,The Lightning Strike,rock,r&b/soul,hip hop,metal,metal,hip hop,hip hop,reggae,metal,punk,reggae,punk,metal
TRDMUWU128E078EDDB,SOSXSMM12B0B808B45,ARH3S5S1187FB4F76B,Nirvana,Dumb,rock,pop,hip hop,r&b/soul,pop,r&b/soul,pop,pop,jazz,pop,pop,jazz,pop
TRXEAZB128E078EDCE,SOCUARC12A6701E94D,ARH3S5S1187FB4F76B,Nirvana,Something In The Way,rock,pop,hip hop,hip hop,pop,hip hop,r&b/soul,blues,reggae,rock,blues,reggae,rock
TRLKNKC128F42BC213,SOBDDMF12A8C142F73,ART3U3E1187B99B1B8,Switchfoot,Oh! Gravity.,rock,hip hop,r&b/soul,hip hop,hip hop,hip hop,hip hop,rock,country,hip hop,rock,hip hop,country
TRVQBRZ128F423EEDC,SOLTQZY12A8C13262F,AR8V1WA1187B9AD9E9,The White Stripes,Hotel Yorba,rock,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,hip hop,electronic,country,r&b/soul,hip hop,r&b/soul,electronic
TRBNXZS12903D0A686,SOECMVP12AB018584E,AR8V1WA1187B9AD9E9,The White Stripes,Prickly Thorn_ But Sweetly Worn (Live),rock,r&b/soul,electronic,r&b/soul,latin,reggae,country,classical,pop,country,classical,country,pop
TRGGBKA128F428E461,SOUOWLT12B0B8090EE,AR8V1WA1187B9AD9E9,The White Stripes,St. Andrew (This Battle Is In The Air),rock,r&b/soul,blues,classical,blues,classical,reggae,blues,classical,country,blues,classical,country
TRICQHX128F93269FC,SOCBJHG12AB018221C,ARHWR8B1187FB557D3,The Decemberists,I Was Meant For the Stage,rock,hip hop,hip hop,electronic,electronic,pop,r&b/soul,punk,pop,punk,pop,punk,punk
TRAFWEV128F428D391,SOLUABP12AF72A2CD2,ARQRQRA12131B4B5A8,Cake,Alpha Beta Parking Lot,rock,hip hop,hip hop,hip hop,hip hop,hip hop,folk,pop,pop,blues,pop,blues,pop
TRJRIBM128E0788E18,SODMWLI12AF72A4B62,ARN5NHX1187FB4F755,The Smashing Pumpkins,An Ode To No One,rock,hip hop,hip hop,r&b/soul,hip hop,hip hop,pop,punk,rock,pop,punk,rock,pop
TRIVTJA128F92C1E80,SOITHUR12D021B2253,AR4EQ231187B99368F,The Fray,Over My Head (Cable Car),rock,hip hop,r&b/soul,hip hop,hip hop,folk,punk,punk,folk,metal,hip hop,punk,country
TRFLRXQ128F4280CCC,SOSUBHV12AF72A4220,ARNBMT71187B993523,Interpol,No I In Threesome,rock,r&b/soul,r&b/soul,hip hop,reggae,r&b/soul,pop,rock,reggae,pop,pop,reggae,rock
TRYBPGK128F4255BE3,SOMZRXL12A81C224B9,ARNBMT71187B993523,Interpol,Pace Is The Trick,rock,hip hop,reggae,hip hop,reggae,hip hop,r&b/soul,electronic,reggae,electronic,electronic,reggae,blues
TRGXNCJ128F425FB1C,SOMUPLQ12A8C137A19,ARD4C1I1187FB4B0C3,Pink Floyd,Embryo,rock,r&b/soul,hip hop,hip hop,r&b/soul,hip hop,reggae,hip hop,metal,r&b/soul,hip hop,metal,r&b/soul
TRFNRGN128E0791E0E,SOWIUZN12AF72A8206,AROAILX1187FB3F858,Buckcherry,Borderline,rock,hip hop,hip hop,hip hop,hip hop,pop,r&b/soul,blues,rock,country,blues,rock,country
TROLTZX128E0791C1A,SOJMWLO12CF5CFD711,ARK9TRQ1187B99C095,Nine Inch Nails,March Of The Pigs,rock,hip hop,r&b/soul,punk,hip hop,punk,metal,pop,metal,blues,pop,metal,punk
TRJZZCN128E07938C5,SOCKPDE12A8C142F18,ARK9TRQ1187B99C095,Nine Inch Nails,Burn,rock,r&b/soul,hip hop,electronic,metal,electronic,rock,metal,electronic,electronic,metal,electronic,electronic
TRCZLLQ128E0792778,SOQQTFV12A6701C5F6,ARK9TRQ1187B99C095,Nine Inch Nails,Something I Can Never Have,rock,r&b/soul,hip hop,hip hop,r&b/soul,punk,r&b/soul,r&b/soul,punk,r&b/soul,punk,r&b/soul,r&b/soul
TRUIAKW128F428C787,SOKFHMY12A8C13EB40,AR16GSC1187B9A6291,Eagles,It's Your World Now,rock,hip hop,r&b/soul,rock,punk,rock,hip hop,punk,country,metal,punk,metal,country
TRCRHFK128F427FD8F,SOLBZDL12CF5F88BE5,AR5FP401187FB523C9,Bob Dylan,Something There Is About You,rock,hip hop,r&b/soul,metal,jazz,hip hop,hip hop,blues,country,folk,jazz,blues,hip hop
TRMOUUU128F14ADE16,SOJFEHH12A6BD546BE,ART1UFU1187FB4C9B6,Hawk Nelson,From Underneath,rock,r&b/soul,hip hop,hip hop,r&b/soul,r&b/soul,hip hop,reggae,reggae,blues,blues,reggae,reggae
TRCURQD128F427C75B,SORFOFF12A8C13B65E,ART1UFU1187FB4C9B6,Hawk Nelson,Turn It On,rock,r&b/soul,r&b/soul,hip hop,r&b/soul,latin,r&b/soul,pop,r&b/soul,reggae,pop,r&b/soul,electronic
TRRKJGZ128F148128F,SOAQCXS12D02191FC1,ART1UFU1187FB4C9B6,Hawk Nelson,Something On My Mind,rock,hip hop,r&b/soul,hip hop,hip hop,pop,hip hop,electronic,rock,hip hop,electronic,rock,hip hop
